#heliumInput = PHENOTYPE
LineName	Phenotype1=trs	Phenotype2=tca
2018451	204.4251477	45.93672832
2018452	219.7545663	32.04169805
2018453	241.6091217	34.74314121
2018455	218.2288271	32.48169375
2018458	216.2348584	33.46044668
2018460	231.2905614	28.75555547
2018468	203.0364526	31.77441094
2018469	203.9745713	29.34321844
2018471	232.4360667	31.96888535
2018472	240.2393595	25.56704004
2018474	195.7539936	35.44737539
2018475	205.2257511	37.38178254
2018477	187.9110083	31.56927813
2018801	277.9216727	46.99770453
2018803	274.7228889	46.07637458
2018806	230.0590706	41.80965938
2018808	223.8228302	42.70666641
2018810	274.7123157	46.19156094
2018811	218.9408302	51.08430938
2018815	285.999162	40.46457674
2018817	233.5905342	40.27371563
2018818	205.5887986	53.18630625
2018822	275.8068275	43.51746094
2018823	226.784668	44.80100625
2018824	273.8404603	41.95189109
2018826	220.045723	38.58775078
2018827	232.3166504	50.13909141
2018829	268.3068127	45.0758894
2018834	221.3299446	44.15129297
2018835	275.5679541	40.02481485
2018837	236.8296509	41.71238672
2018839	293.9507225	39.72978281
2018840	218.518589	48.93637031
2018842	248.1109352	50.3254125
2018846	266.0602403	43.75226886
2018847	236.8398018	47.97328594
2018852	244.3071327	37.50640781
2018856	229.510231	41.87346797
2018857	225.3117943	46.53745078
2018859	271.8899767	47.88612813
2018861	233.5829392	37.21458985
2018862	269.1602907	36.78662797
2018863	236.1457749	36.43499063
2018865	209.2900887	50.16546563
2018866	231.315403	53.66813203
2018869	231.9933815	41.51670703
2018872	237.060566	48.19931016
2018877	243.004776	37.17885703
2018878	288.012496	41.20248213
2019001	288.5747907	32.66404453
2019004	265.6739655	29.89673672
2019006	282.4887009	39.00015921
2019007	245.6204199	22.97024297
2019011	206.7884448	22.86276094
2019012	278.1115813	30.15584688
2019013	259.9073943	27.77602266
2019014	262.8797697	34.41523594
2019015	278.934605	34.56894375
2019017	273.2904195	37.75880625
2019020	280.8102743	23.8590825
2019021	298.2918194	36.4167684
2019023	255.0624436	26.62264688
2019483	243.6754032	34.26549844
2019486	269.5199334	37.85258578
2019487	291.152522	24.43935313
2019492	299.2812672	16.17221719
2019495	276.891931	24.79375078
2019497	269.5800086	34.50995625
2019498	306.5751104	28.69008313
2019900	287.0793826	44.04833828
2019901	268.6583481	41.92479844
2019903	289.5219222	38.32150156
2019905	260.656395	56.67847969
2019907	277.4993883	49.203025
2019908	263.6953659	38.77860938
2019909	276.0177536	40.76263125
2019910	249.7026787	44.19525
2019915	284.9825474	37.77264766
2019916	279.7934723	43.78460625
2019919	258.3284645	53.26344375
2019921	270.415905	48.29091094
2019924	262.229683	49.84046719
2019925	275.7197647	45.2978625
2019927	271.5340119	46.38742969
2019929	283.720657	48.34440078
2019932	289.9142507	37.54113516
2019933	284.1812134	33.74879063
2019936	271.7430611	45.70226719
2019938	296.719321	45.01023542
2019943	269.7100831	40.58850469
2019947	297.0647452	40.38854
2019949	290.6594718	36.39072969
2019951	254.2211724	45.31090781
2019952	261.968853	43.77099375
2019954	279.5484314	38.53528594
2019955	291.6900049	42.08795547
2019956	289.6432027	41.85266914
2019957	285.3256325	40.992775
2019959	284.4389572	42.41484844
2019960	282.878555	45.40381289
2019962	275.8256455	43.51689375
2019963	278.6695954	46.29864375
2019964	278.9074248	42.62057958
2020027	274.226	26.50733333
2020028	243.2676667	35.295
2020029	253.9585	33.279
2020030	277.5626667	26.787
2020032	289.6436667	33.86
2020034	257.8115	19.838
2020037	286.5002	36.904
2020040	259.603	21.6695
2020046	280.5758333	34.31066667
2020049	246.3175	16.885
2020052	270.283	18.7585
2020055	250.1645	35.2575
2020057	266.7196667	31.7955
2020059	273.523	32.391
2020061	284.6711667	31.82266667
2020062	295.9424	24.676
2020063	257.2728333	35.47266667
2020065	295.0028	34.0144
2020068	270.409	31.98833333
2020501	288.8933333	43.07563333
2020502	277.8441667	39.65623333
2020504	303.4063333	38.29461667
2020505	270.883	43.53658333
2020507	269.6961667	39.69518333
2020510	279.535	35.04611667
2020512	257.4645	42.80981667
2020513	295.3533333	39.20136667
2020519	269.4355	42.60448333
2020520	289.1061667	35.82205
2020521	286.792	42.14506667
2020523	265.4143333	47.36621667
2020525	279.4218333	35.53771667
2020527	286.9881667	40.7634
2020529	276.93	41.93898333
2020532	272.0731667	40.06236667
2020534	291.236	37.66618333
2020535	288.8518333	38.02991667
2020538	300.5868333	44.42591667
2020541	278.2025	51.24238333
2020547	289.6931667	37.22905
2020548	295.1435	33.89893333
2020553	289.2486667	32.18601667
2020554	302.1008333	42.34321667
2020556	270.1695	36.59266667
2020557	251.8545	31.76591667
2020558	291.483	38.37515
2020560	293.5116667	39.31553333
2020561	280.4651667	35.67381667
2020563	262.2786667	35.33731667
2020568	296.1665	46.94346667
2020570	294.005	39.22781667
2020571	298.0545	36.23535
19892143	260.2827119	32.70910444
20011372	282.6703275	29.7751135
20049601	177.8608333	50.10061719
20049602	220.1866667	44.53234844
20049603	229.6466667	50.59047813
20059001	187.5	59.5093125
20059002	203.5	40.973625
20059003	222.5	63.10187813
20059004	226	56.655225
20059005	201	45.18669375
20059006	199.5	48.55692188
20059007	215.5	53.99625
20059008	177	41.790375
20059009	170.5	62.71392188
20059300	236.3585714	50.95644911
20059604	231.678	40.28551313
20059605	200.6015	38.23002563
20059606	199.5	44.11667961
20069607	248.9495238	37.59415982
20069608	219.3595238	45.99155982
20069609	183.5171429	38.4366954
20069610	235.4308824	31.9411307
20069701	236.625	36.51855625
20089616	256.3566667	34.96988229
20089617	228.1244444	30.89873646
20089618	234.025	36.09316563
20099401	232.9657143	47.91845673
20099402	208.5	57.40731563
20099619	224.275	49.26185491
20099620	212.2364286	52.15078393
20099621	231.5778571	31.51374777
20099622	196.084	45.98317625
20099623	247.408	48.88884
20109624	258.0857143	34.93777768
20109625	260.392381	44.23360268
20109626	272.032381	43.00545268
20119403	264.5060393	38.43812672
20119404	246.5	41.80625625
20119405	188	38.83759688
20119406	274.5	37.035075
20119627	242.2432047	39.10946875
20119628	210.6173698	41.75248688
20119629	228.2646286	46.41779313
20119630	266.8168436	42.63873625
20129631	227.3577728	29.24733854
20129632	261.0294291	38.53503385
20129633	271.8392699	33.83872135
20129634	213.0088009	38.52362708
20139635	240.8849466	42.97879487
20139636	218.4962583	46.13794822
20139637	253.8680224	33.87835246
20149639	258.4382711	37.17157813
