# heliumInput = PEDIGREE
"LineName"	"MaleParent"	"FemaleParent"
"LCP82061"	"CP730343"	"CP720356"
"LCP82063"	"CP730343"	"CP720356"
"LCP82064"	"CP670412"	"CP740383"
"LCP82066"	"CP720370"	"CP650357"
"LCP82071"	"CP720355"	"CP740383"
"LCP82073"	"CP660346"	"CP730345"
"LCP82074"	"CP660346"	"CP730345"
"LCP82076"	"CP660346"	"CP740383"
"LCP82077"	"CP660346"	"CP720370"
"LCP82083"	"CP720370"	"CP52068"
"LCP82085"	"CP731311"	"CP61037"
"LCP82086"	"CP720370"	"CP52068"
"LCP82089"	"CP720370"	"CP52068"
"LCP82091"	"CP720370"	"CP52068"
"LCP82092"	"L65069"	"CP730361"
"LCP82094"	"CP730343"	"CP720355"
"LCP82095"	"CP720370"	"CP740383"
"LCP82096"	"CP730343"	"CP700330"
"LCP82097"	"CP730343"	"CP770401"
"LCP83114"	"CP730351"	"CP720355"
"LCP83115"	"CP730343"	"CP730375"
"LCP83117"	"CP730343"	"CP730375"
"LCP83119"	"CP660346"	"CP740387"
"LCP83120"	"CP670412"	"CP710357"
"LCP83121"	"MISC"	"MISC"
"LCP83122"	"MISC"	"MISC"
"LCP83123"	"CP730343"	"US74090"
"LCP83124"	"CP731311"	"CP61037"
"LCP83125"	"CP730343"	"CP701133"
"LCP83126"	"CP740328"	"CP61037"
"LCP83127"	"CP730343"	"CP701133"
"LCP83128"	"CP730343"	"CP770401"
"LCP83129"	"CP720370"	"CP52068"
"LCP83131"	"CP660346"	"CP690373"
"LCP83133"	"CP770407"	"CP52068"
"LCP83134"	"CP770402"	"CP650357"
"LCP83135"	"CP730343"	"CP700300"
"LCP83136"	"CP701133"	"CP740328"
"LCP83137"	"CP730343"	"CP720356"
"LCP83138"	"CP700401"	"CP720370"
"LCP83140"	"L61067"	"CP770403"
"LCP83141"	"L65069"	"CP770402"
"LCP83146"	"CP730340"	"CP670412"
"LCP83147"	"CP660346"	"CP730345"
"LCP83149"	"CP660346"	"CP730345"
"LCP83151"	"CP750319"	"CP650357"
"LCP83152"	"CP770410"	"CP700330"
"LCP83154"	"CP740339"	"CP770405"
"LCP83155"	"CP740339"	"CP770405"
"LCP83157"	"CP740339"	"CP770405"
"LCP83158"	"CP740339"	"CP770405"
"LCP83159"	"CP740339"	"CP770405"
"LCP83160"	"CP750360"	"CP650357"
"LCP83161"	"CP750360"	"CP650357"
"LCP83162"	"CP770413"	"CP52068"
"LCP83163"	"CP770413"	"CP740383"
"LCP83164"	"CP770405"	"CP740321"
"LCP83165"	"L61067"	"CP770410"
"LCP83168"	"CP770418"	"CP740387"
"LCP83169"	"CP770413"	"CP650357"
"LCP83172"	"CP770418"	"CP740387"
"LCP83173"	"CP770418"	"CP740387"
"LCP83178"	"CP750360"	"CP650357"
"LCP83179"	"CP750360"	"CP650357"
"LCP83180"	"CP750319"	"CP750360"
"LCP83182"	"L61067"	"CP770405"
"LCP83184"	"CP770413"	"CP52068"
"LCP83189"	"L65069"	"CP750361"
"LCP83191"	"CP660346"	"CP730345"
"LCP83193"	"CP720355"	"CP730343"
"LCP83198"	"CP"	"MISC"
"LCP84200"	"CP730351"	"CL61005"
"LCP84202"	"CP730351"	"CL61005"
"LCP84203"	"CP730351"	"CL61005"
"LCP84205"	"L65069"	"CP700300"
"LCP84206"	"CP730351"	"CL61005"
"LCP84207"	"CP730351"	"CL61005"
"LCP84211"	"L62096"	"CP780353"
"LCP84212"	"CP770407"	"CP650357"
"LCP84213"	"CP730351"	"CL61005"
"LCP84214"	"CP730351"	"CL61005"
"LCP84215"	"CP730351"	"CL61005"
"LCP84216"	"CP730351"	"CL61005"
"LCP84217"	"CP770407"	"CP650357"
"LCP84219"	"CP730351"	"CL61005"
"LCP84220"	"CP730351"	"CL61005"
"LCP84221"	"CP730351"	"CL61005"
"LCP84222"	"CP700401"	"CP650357"
"LCP84233"	"CP57614"	"CP770405"
"LCP84239"	"CP57614"	"CP770405"
"LCP84241"	"CP57614"	"CP770405"
"LCP84249"	"CP700401"	"CP650357"
"LCP84257"	"CP670614"	"CP770400"
"LCP84260"	"CP700401"	"CP650357"
"LCP84272"	"CP730351"	"CL61005"
"LCP84274"	"L62096"	"CP780353"
"LCP84277"	"L65069"	"CP770405"
"LCP84282"	"CP770407"	"CP650357"
"LCP85293"	"CP720355"	"CP750361"
"LCP85295"	"CP700401"	"CP720370"
"LCP85296"	"CP770413"	"CP650357"
"LCP85297"	"CP770407"	"CP770310"
"LCP85298"	"CP770407"	"CP770310"
"LCP85299"	"CP770407"	"CP740383"
"LCP85300"	"CP670412"	"CP61039"
"LCP85301"	"CP670412"	"CP720355"
"LCP85302"	"CP770407"	"CP770310"
"LCP85303"	"CP770407"	"CP740383"
"LCP85305"	"CP770407"	"CP740383"
"LCP85306"	"CP770414"	"CP740387"
"LCP85307"	"CP700330"	"CL61005"
"LCP85308"	"CP700330"	"CL61005"
"LCP85309"	"CP770414"	"CP740387"
"LCP85310"	"CP770413"	"CP750330"
"LCP85311"	"CP730351"	"CP660346"
"LCP85312"	"CP770413"	"CP750330"
"LCP85313"	"CP670412"	"CP770414"
"LCP85314"	"CP770418"	"CP720356"
"LCP85315"	"CP720355"	"CP740383"
"LCP85316"	"MISC"	"MISC"
"LCP85317"	"CP660346"	"CP760340"
"LCP85319"	"CP770413"	"CP650357"
"LCP85320"	"CP770407"	"CP740387"
"LCP85322"	"CP730351"	"CP720370"
"LCP85324"	"CP770413"	"CP650357"
"LCP85326"	"CP770413"	"CP650357"
"LCP85328"	"CP750361"	"CP770413"
"LCP85329"	"CP770413"	"CP650357"
"LCP85333"	"CP770413"	"CP650357"
"LCP85335"	"CP770413"	"CP650357"
"LCP85336"	"CP770413"	"CL65279"
"LCP85337"	"CP770413"	"CL65279"
"LCP85339"	"CP740322"	"CP740383"
"LCP85340"	"CP740322"	"CP740383"
"LCP85341"	"CP740322"	"CP740383"
"LCP85343"	"CP770418"	"CP740322"
"LCP85344"	"POLY"	"CP770403"
"LCP85345"	"CP770407"	"CP740387"
"LCP85346"	"POLY"	"CP750324"
"LCP85347"	"CP770407"	"CP770310"
"LCP85352"	"CP770407"	"CP770310"
"LCP85354"	"CP770418"	"CP760340"
"LCP85358"	"CP770403"	"CP770310"
"LCP85359"	"CP770407"	"CP770310"
"LCP85360"	"POLY"	"CP740387"
"LCP85362"	"CP770407"	"CP760340"
"LCP85363"	"CP720355"	"CP650357"
"LCP85364"	"CP770418"	"CP740387"
"LCP85365"	"CP720355"	"CP650357"
"LCP85367"	"CP770407"	"CP760340"
"LCP85368"	"CP770414"	"CP770310"
"LCP85369"	"POLY"	"CP740387"
"LCP85371"	"CP770407"	"CP770310"
"LCP85372"	"CP770310"	"CP740383"
"LCP85373"	"CP730308"	"CP760340"
"LCP85374"	"CP730308"	"CP760340"
"LCP85376"	"POLY"	"CP770403"
"LCP85377"	"CP770418"	"CP740387"
"LCP85378"	"CP760351"	"CP770417"
"LCP85379"	"CP770418"	"CP770310"
"LCP85380"	"CP770310"	"CP740383"
"LCP85381"	"CP730308"	"CP760340"
"LCP85382"	"CP720355"	"CP740322"
"LCP85384"	"CP770407"	"CP770310"
"LCP85384S2"	"LCP85384"	"LCP85384"
"LCP85385"	"CP670412"	"CP770407"
"LCP85386"	"CP770407"	"CP760340"
"LCP85388"	"CP670412"	"CP770407"
"LCP85389"	"CP770403"	"CP770310"
"LCP85390"	"CP770407"	"CP770310"
"LCP86391"	"MISC"	"MISC"
"LCP86392"	"CP771446"	"CP780317"
"LCP86393"	"CP770407"	"CP650357"
"LCP86394"	"CP770407"	"CP650357"
"LCP86395"	"CP770407"	"CP750361"
"LCP86396"	"CP770407"	"CP650357"
"LCP86398"	"CP740387"	"CP680368"
"LCP86399"	"CP770418"	"CP740387"
"LCP86400"	"CP700330"	"CP740383"
"LCP86401"	"CP770407"	"CP750361"
"LCP86402"	"CP730340"	"CP700321"
"LCP86403"	"CP770418"	"CP760340"
"LCP86404"	"CP770418"	"CP680368"
"LCP86406"	"CP660346"	"CP720356"
"LCP86407"	"CP680361"	"CP780344"
"LCP86408"	"CP770407"	"CP650357"
"LCP86409"	"CP770407"	"CP750361"
"LCP86410"	"CP770407"	"CP650357"
"LCP86411"	"CP770407"	"CP650357"
"LCP86412"	"CP770407"	"CP750361"
"LCP86413"	"CP730340"	"CP700321"
"LCP86414"	"CP770418"	"CP760340"
"LCP86415"	"CP660346"	"CP720356"
"LCP86416"	"CP740387"	"CP770414"
"LCP86417"	"CP700330"	"CP740383"
"LCP86418"	"CP770418"	"CP742013"
"LCP86419"	"CP770310"	"CP750361"
"LCP86420"	"CP770413"	"CP700330"
"LCP86421"	"CP750308"	"CP770415"
"LCP86422"	"CP770310"	"CP750361"
"LCP86423"	"CP770310"	"CP750361"
"LCP86424"	"CP770310"	"CP750361"
"LCP86425"	"CP790347"	"CP760330"
"LCP86426"	"CP770310"	"CP750361"
"LCP86427"	"CP770418"	"CP750361"
"LCP86428"	"CP770310"	"CP750361"
"LCP86429"	"CP770418"	"CP742013"
"LCP86430"	"CP770418"	"CP750361"
"LCP86431"	"CP660346"	"CP740383"
"LCP86432"	"CP770310"	"CP750361"
"LCP86433"	"CP770418"	"CP750361"
"LCP86434"	"CP770310"	"CP750361"
"LCP86435"	"CP770418"	"CP780344"
"LCP86436"	"L61067"	"US76083"
"LCP86437"	"L65069"	"CP740387"
"LCP86438"	"L65069"	"CP720356"
"LCP86440"	"CP770418"	"CP750361"
"LCP86441"	"CP770310"	"CP750361"
"LCP86442"	"CP790347"	"CP760330"
"LCP86443"	"CP770418"	"CP780344"
"LCP86444"	"CP770418"	"CP780344"
"LCP86445"	"CP740387"	"CP770414"
"LCP86446"	"CP770310"	"CP750361"
"LCP86447"	"CP770310"	"CP750361"
"LCP86448"	"CP770418"	"CP780344"
"LCP86449"	"CP691052"	"CP691059"
"LCP86450"	"CP770418"	"CP750361"
"LCP86451"	"CP770310"	"CP750361"
"LCP86452"	"CP770310"	"CP750361"
"LCP86453"	"CP770310"	"CP750361"
"LCP86454"	"CP690380"	"CP770310"
"LCP86455"	"CP770418"	"CP750361"
"LCP86456"	"CP720355"	"CP750361"
"LCP86457"	"CP780304"	"CP61037"
"LCP86458"	"CP770310"	"CP750361"
"LCP86459"	"CP770418"	"CP780344"
"LCP86460"	"CP770418"	"CP750361"
"LCP86461"	"CP780355"	"CP730308"
"LCP86462"	"CP770413"	"CP750361"
"LCP86463"	"CP770418"	"CP750361"
"LCP86464"	"CP780355"	"CP730308"
"LCP86465"	"L65069"	"CP650357"
"LCP86466"	"CP780355"	"CP730308"
"LCP86467"	"CP52048"	"MER6010"
"LCP86468"	"CP770414"	"CP720355"
"LCP86469"	"CP780304"	"CP750308"
"LCP86470"	"CP770418"	"CP770310"
"LCP87001"	"CP730308"	"CP780344"
"LCP87002"	"CP770418"	"CP770310"
"LCP87003"	"BENDA"	"BC3"
"LCP87004"	"CP770418"	"CP740387"
"LCP87005"	"CP730308"	"CP750327"
"LCP87010"	"CP700330"	"CP660346"
"LCP87012"	"CP770418"	"CP740387"
"LCP87013"	"CP770403"	"CP770310"
"LCP87014"	"CP670412"	"CP740383"
"LCP87017"	"CP670412"	"CP740383"
"LCP87018"	"CP730308"	"CP750327"
"LCP87019"	"CP700330"	"CP650357"
"LCP87020"	"CP780304"	"CP740383"
"LCP87023"	"CP730351"	"CP760350"
"LCP87024"	"CP660346"	"CP770403"
"LCP87025"	"CP770418"	"CP750327"
"LCP87472"	"CP700330"	"CP720356"
"LCP87473"	"CP770418"	"CP750361"
"LCP87474"	"CP700330"	"L65069"
"LCP87477"	"CP780349"	"CP740383"
"LCP87478"	"CP700330"	"CP660346"
"LCP87479"	"CP700330"	"CP720356"
"LCP87483"	"CP700330"	"CP740383"
"LCP87486"	"CP770310"	"CP780344"
"LCP87490"	"CP700330"	"CP660346"
"LCP87491"	"BENDA"	"BC3"
"LCP87492"	"CP700330"	"CP650357"
"LCP87494"	"CP780349"	"CP740383"
"LCP87495"	"CP700330"	"CP660346"
"LCP87496"	"CP700330"	"CP650357"
"LCP87497"	"CP770413"	"CP730308"
"LCP87499"	"CP700330"	"CP650357"
"LCP88078"	"CP800323"	"CP790302"
"LCP88079"	"CP800323"	"CP740383"
"LCP88090"	"CP800323"	"CP790302"
"LCP88091"	"CP800323"	"CP790318"
"LCP88093"	"CP770310"	"CP700330"
"LCP89109"	"US78020"	"CP650357"
"LCP89128"	"US80024"	"CP790318"
"LHo83153"	"CP740339"	"CP770405"
"LHo89106"	"US77010"	"CP750361"
"LHo89128"	"US80024"	"CP790318"
"LHo90198"	"CP700321"	"US77017"
"LHo92307"	"CP820513"	"LCP81010"
"LHo92314"	"US82031"	"CP790332"
"M2"	"IndianS.spontaneum"	"KaludaiBoothan"
"M4600"	"IndianS.spontaneum"	"S.barberi,SarethaGroup"
"Mex69290"	"MexPoly196768"	"Co419"
"Mol0928"	"Saccharumspontaneum"	"B6308"
"MZC74275"	"CP57603"	"POJ2878"
"N12"	"Co331"	"NCo376"
"N27"	"N52/219"	"NiN2"
"NA5626"	"CP43074"	"CP43064"
"NA5679"	"NAPoly"	"Co419"
"NA6390"	"NCo310"	"CP52068"
"NCo310"	"Co312"	"Co421"
"NCo376"	"Co312"	"Co421"
"P3247"	"Co440"	"Co421"
"P3248"	"Co440"	"Co421"
"P3337"	"Badila"	"POJ2878"
"P4383"	"Co299"	"POJ2878"
"P4775"	"Co440"	"Co464"
"P6332"	"parthenogenesis"	"POJ2725"
"POJ0100"	"Loethers"	"BanjermasinHitam"
"POJ0181"	"Chunnee"	"BlackCheribon"
"POJ0213"	"Chunnee"	"BlackCheribon"
"POJ0385"	"Chunnee"	"POJ0100"
"POJ1410"	"Chunnee"	"BlackCheribon"
"POJ1499"	"POJ0385"	"POJ0181"
"POJ2364"	"Kassoer"	"POJ0100"
"POJ2722"	"EK28"	"POJ2364"
"POJ2725"	"EK28"	"POJ2364"
"POJ2878"	"EK28"	"POJ2364"
"PT2728"	"D146"	"POJ2725"
"PT41223"	"TA5"	"TA8"
"RB72454"	"RBPoly"	"CP53076"
"ROC01"	"CP58048"	"F146"
"ROC05"	"F152"	"F146"
"ROC10"	"F152"	"ROC05"
"RSB9020"	"CP850834"	"LCP84222"
"RSB9024"	"LCP82089"	"CP840742"
"SP701143"	"SPPolycross"	"IAC48065"
"TA5"	"PT2728"	"POJ2878"
"TA8"	"POJ2878"	"POJ2722"
"TCP004504"	"CP701133"	"CP822043"
"TCP004505"	"CP701133"	"CP822043"
"TCP004506"	"CP701133"	"CP822043"
"TCP004507"	"CP701133"	"CP822043"
"TCP004508"	"CP721210"	"TCP843263"
"TCP004509"	"CP721210"	"TCP843263"
"TCP004510"	"TCP893519"	"TCP904094"
"TCP004511"	"TCP904094"	"TCP843263"
"TCP004512"	"TCP904094"	"TCP843263"
"TCP004516"	"CP901222"	"TCP913543"
"TCP004517"	"CP801827"	"TCP913549"
"TCP004518"	"TCP893513"	"TCP883448"
"TCP004519"	"HoCP92678"	"TCP913543"
"TCP004520"	"CP841322"	"CP831773"
"TCP004521"	"CP841322"	"CP831773"
"TCP004522"	"RSB9024"	"CP721210"
"TCP004523"	"CP801827"	"CP831969"
"TCP004524"	"CP841322"	"CP701133"
"TCP004525"	"CP801827"	"CP831770"
"TCP004526"	"TCP873388"	"CP843266"
"TCP004527"	"TCP893513"	"CP843266"
"TCP004528"	"TCP873388"	"CP892377"
"TCP004529"	"TCP873388"	"CP721210"
"TCP004530"	"TCP873388"	"CP721210"
"TCP833210"	"CP760330"	"CP700321"
"TCP833211"	"CP760330"	"CP700321"
"TCP833215"	"CP720370"	"CP740309"
"TCP843263"	"CP742013"	"CP730350"
"TCP873388"	"CP82Poly01"	"CP700321"
"TCP883448"	"CP700321"	"CP800313"
"TCP893513"	"CP790301"	"CP800356"
"TCP893519"	"CP760331"	"CP820537"
"TCP894036"	"LCP81030"	"CP700330"
"TCP904094"	"CP801827"	"CP710382"
"TCP913543"	"CP760331"	"CP720370"
"TCP913549"	"CP760331"	"CP830644"
"TCP934245"	"SP701143"	"CP700321"
"TCP974417"	"TCP833211"	"TCP833215"
"TCP974442"	"TCP873388"	"CP710382"
"TCP984447"	"CPPolycross"	"TCP843263"
"TCP984450"	"US90017"	"CP710382"
"TCP984451"	"TCP894036"	"CP710382"
"TCP984473"	"CP901424"	"TCP833210"
"Tuc7216"	"L65069"	"CP660372"
"TucCP7742"	"US72019"	"CP710321"
"UD50"	"D1135"	"HawaiianUba"
"US00002"	"Ho94848"	"US94007"
"US00005"	"US94015"	"CP650357"
"US00008"	"Ho94865"	"US94007"
"US00009"	"CP701133"	"US94082"
"US00011"	"IMP9819"	"CP701133"
"US00012"	"HoCP91552"	"US94001"
"US00015"	"SES205A"	"US94001"
"US00016"	"US94079"	"LCP81010"
"US00017"	"US96002"	"L91281"
"US00018"	"CP62258"	"Djatiroto"
"US00019"	"SES231"	"Mandalay"
"US00020"	"SES231"	"Mandalay"
"US00021"	"SES231"	"Mandalay"
"US00064"	"SES205A"	"HoCP85845"
"US00077"	"Tainan"	"LCP81010"
"US01003"	"US88007"	"HoCP85845"
"US01007"	"IND81166"	"CP830644"
"US01009"	"IND81166"	"HoCP85845"
"US01010"	"IND81166"	"HoCP85845"
"US01012"	"US94079"	"LCP81010"
"US01013"	"US94079"	"US94112"
"US01017"	"US94079"	"US94113"
"US01020"	"LCP81010"	"US94101"
"US01022"	"US88007"	"HoCP85845"
"US01025"	"IND81166"	"HoCP85845"
"US01026"	"IND81166"	"HoCP85845"
"US01033"	"IND81166"	"CP70321kt"
"US01036"	"IND81161"	"CP790332"
"US01037"	"US56158"	"CP72370kt"
"US01039"	"US93015"	"HoCP92678"
"US01040"	"US93016"	"HoCP93775"
"US01042"	"CP720355"	"CC8215"
"US01056"	"US99043"	"US99043"
"US01057"	"US99043"	"US99043"
"US01059"	"LCP85384"	"US99043"
"US01060"	"LCP85384"	"US99043"
"US01061"	"LCP85384"	"US99043"
"US01063"	"LCP85384"	"US99043"
"US01070"	"HoCP99837"	"US99043"
"US01074"	"HoCP99837"	"US99043"
"US02019"	"HoCP96540"	"SES323"
"US02025"	"LCP85384"	"SES8458"
"US02038"	"LCP85384"	"SES234A"
"US02095"	"HoCP85845"	"US90024"
"US02096"	"US96006"	"US96002"
"US02097"	"US90024"	"US93016"
"US02098"	"US93017"	"HoCP96569"
"US02099"	"HoCP93775"	"US90018"
"US02100"	"LCP85384"	"CP890831"
"US02110"	"CP890831"	"MOL1032"
"US02113"	"LCP85384"	"SES234"
"US02121"	"HoCP01553"	"US00019"
"US02123"	"HoCP01553"	"US00019"
"US02128"	"HoCP01553"	"US00019"
"US02129"	"HoCP01553"	"US00019"
"US02131"	"HoCP01553"	"US00020"
"US02133"	"HoCP01553"	"US00020"
"US02142"	"HoCP01553"	"US00021"
"US02144"	"LCP85384"	"SES234"
"US02147"	"LCP85384"	"SES234"
"US02149"	"LCP85384"	"SES234"
"US02153"	"LCP85384"	"SES234"
"US02800"	"RSSpoly"	"H97478"
"US02818"	"RSSpoly"	"H97440"
"US02819"	"RSSpoly"	"H97440"
"US02830"	"RSSpoly"	"H97438"
"US02838"	"RSSpoly"	"H97410"
"US02844"	"RSSpoly"	"HoCP00930"
"US02848"	"RSSpoly"	"HoCP00920"
"US02856"	"RSSpoly"	"H97451"
"US02866"	"RSSpoly"	"H96248"
"US02869"	"RSSpoly"	"H97423"
"US02871"	"RSSpoly"	"H97423"
"US02872"	"RSSpoly"	"H97439"
"US02876"	"RSSpoly"	"HoCP00930"
"US02887"	"RSSpoly"	"H97465"
"US03001"	"LCP85384"	"Larose"
"US03002"	"LCP85384"	"Larose"
"US03003"	"LCP85384"	"Larose"
"US03004"	"LCP85384"	"Larose"
"US03005"	"LCP85384"	"Larose"
"US03006"	"LCP85384"	"Larose"
"US03007"	"LCP85384"	"Larose"
"US03008"	"LCP85384"	"Larose"
"US03009"	"LCP85384"	"Larose"
"US03010"	"LCP85384"	"Larose"
"US03011"	"HoCP00949"	"Larose"
"US03012"	"HoCP00949"	"Larose"
"US03013"	"HoCP00949"	"Larose"
"US03014"	"HoCP00949"	"Larose"
"US03015"	"HoCP00949"	"Larose"
"US03016"	"HoCP00949"	"Larose"
"US03017"	"HoCP00949"	"Larose"
"US03018"	"HoCP00949"	"Larose"
"US03019"	"HoCP00949"	"Larose"
"US03020"	"HoCP00949"	"Larose"
"US03021"	"CP890831"	"Larose"
"US03022"	"CP890831"	"Larose"
"US03023"	"CP890831"	"Larose"
"US03024"	"CP890831"	"Larose"
"US03025"	"CP890831"	"Larose"
"US03026"	"CP890831"	"Larose"
"US03027"	"CP890831"	"Larose"
"US03028"	"CP890831"	"Larose"
"US03029"	"CP890831"	"Larose"
"US03030"	"CP890831"	"Larose"
"US03031"	"Tainan"	"LCP85384"
"US03032"	"Tainan"	"LCP85384"
"US03033"	"Tainan"	"LCP85384"
"US03034"	"Tainan"	"LCP85384"
"US03035"	"Tainan"	"LCP85384"
"US03036"	"Tainan"	"LCP85384"
"US03037"	"Tainan"	"LCP85384"
"US03038"	"Tainan"	"LCP85384"
"US03039"	"Tainan"	"LCP85384"
"US03040"	"Tainan"	"LCP85384"
"US03041"	"US00077"	"CP890831"
"US03042"	"US00077"	"CP890831"
"US03043"	"US00077"	"CP890831"
"US03044"	"US00077"	"CP890831"
"US03045"	"US00077"	"CP890831"
"US03046"	"US00077"	"CP890831"
"US03047"	"US00077"	"CP890831"
"US03048"	"US00077"	"CP890831"
"US03049"	"US00077"	"CP890831"
"US03050"	"US00077"	"CP890831"
"US03051"	"US00077"	"CP880739"
"US03052"	"US00077"	"CP880739"
"US03053"	"US00077"	"CP880739"
"US03054"	"US00077"	"CP880739"
"US03055"	"US00077"	"CP880739"
"US03056"	"US00077"	"CP880739"
"US03057"	"US00077"	"CP880739"
"US03058"	"US00077"	"CP880739"
"US03059"	"US00077"	"CP880739"
"US03060"	"US00077"	"CP880739"
"US03061"	"US00077"	"HoCP97606"
"US03062"	"US00077"	"HoCP97606"
"US03063"	"US00077"	"HoCP97606"
"US03064"	"US00077"	"HoCP97606"
"US03065"	"US00077"	"HoCP97606"
"US03066"	"US00077"	"HoCP97606"
"US03067"	"US00077"	"HoCP97606"
"US03068"	"US00077"	"HoCP97606"
"US03069"	"US00077"	"HoCP97606"
"US03070"	"US00077"	"HoCP97606"
"US03071"	"HoCP01531"	"PQ84003"
"US03072"	"HoCP01531"	"PQ84003"
"US03073"	"HoCP01531"	"PQ84003"
"US03074"	"HoCP01531"	"PQ84003"
"US03075"	"HoCP01531"	"PQ84003"
"US03076"	"LCP85384"	"SES323A"
"US03077"	"HoCP01551"	"MOL1032"
"US03078"	"HoCP01551"	"MOL1032"
"US03079"	"HoCP01551"	"MOL1032"
"US03080"	"HoCP01551"	"MOL1032"
"US03081"	"HoCP01551"	"MOL1032"
"US03082"	"Tainan"	"L00257"
"US03083"	"Tainan"	"L00257"
"US03084"	"Tainan"	"L00257"
"US03085"	"HoCP01553"	"Larose"
"US03086"	"HoCP01553"	"Larose"
"US03087"	"HoCP01553"	"Larose"
"US03088"	"HoCP01553"	"Larose"
"US03089"	"HoCP01553"	"Larose"
"US03090"	"IMP3057"	"5001"
"US03091"	"IMP3057"	"5001"
"US03092"	"HoCP96540"	"IND82257A"
"US03093"	"HoCP96540"	"IND82257A"
"US03094"	"US01021"	"SES372"
"US03095"	"HoCP01508"	"GehraBon"
"US03096"	"HoCP01508"	"GehraBon"
"US03097"	"Tainan"	"HoCP99825"
"US03098"	"US01063"	"IND81165"
"US03099"	"HoCP01553"	"US01037"
"US03100"	"HoCP01553"	"US01037"
"US03101"	"HoCP01553"	"US01037"
"US03102"	"HoCP01553"	"US01037"
"US03103"	"US01063"	"IND81165"
"US03104"	"US01063"	"IND81165"
"US03105"	"HoCP01553"	"Larose"
"US03106"	"HoCP01553"	"Larose"
"US03107"	"HoCP01553"	"Larose"
"US03108"	"SES184B"	"H960671"
"US03109"	"SES184B"	"H960671"
"US03110"	"HoCP01553"	"5001"
"US03111"	"HoCP96540"	"US841047"
"US03112"	"HoCP96540"	"US841047"
"US03113"	"US871019"	"US871019"
"US03114"	"US871019"	"US871019"
"US03115"	"IN84068"	"NG77214"
"US03116"	"US01012"	"B9767"
"US03117"	"HoCP91552"	"B9767"
"US03118"	"MOL6076"	"L97128"
"US03119"	"Guangxi8721"	"5008f2ggx146"
"US03120"	"Guangxi8721"	"5008f2ggx146"
"US03121"	"Guangxi8721"	"5008f2ggx146"
"US03122"	"Guangxi8721"	"5008f2ggx146"
"US03123"	"Guangxi8721"	"5008f2ggx146"
"US03124"	"Guangxi8722"	"5001f2KT730"
"US03125"	"Guangxi8722"	"5001f2KT730"
"US03126"	"Guangxi8721"	"5009f2us991034grgerses81146"
"US03127"	"Guangxi8721"	"5009f2us991034grgerses81146"
"US03128"	"IND81161"	"SES234A"
"US03129"	"IND81161"	"SES234A"
"US03130"	"IND81161"	"SES234A"
"US03131"	"IND81161"	"SES234A"
"US03132"	"IND81161"	"SES234A"
"US03133"	"IND81161"	"SES234A"
"US03134"	"SES8458"	"Djatiroto"
"US03135"	"SES8458"	"Djatiroto"
"US03136"	"SES8458"	"Djatiroto"
"US03137"	"SES8458"	"Djatiroto"
"US03138"	"SES8458"	"Djatiroto"
"US03139"	"SES8458"	"Djatiroto"
"US03140"	"SES8458"	"Djatiroto"
"US03141"	"SES8458"	"Djatiroto"
"US03142"	"SES8458"	"Djatiroto"
"US03144"	"IN84068B"	"NG77214"
"US03145"	"US56158"	"PIN841"
"US03146"	"US56158"	"PIN841"
"US03147"	"SES8458"	"Djatiroto"
"US03148"	"SES8458"	"Djatiroto"
"US03149"	"SES8458"	"Djatiroto"
"US03150"	"SES8458"	"Djatiroto"
"US03151"	"SES234A"	"IND81161"
"US03152"	"SES234A"	"IND81161"
"US03153"	"US00020"	"HoCP01544"
"US03154"	"SES234B"	"SES189"
"US03155"	"SES234B"	"SES189"
"US03156"	"SES234B"	"SES189"
"US03157"	"SES189"	"SES234B"
"US03158"	"SES189"	"SES234B"
"US03159"	"SES234B"	"SES189"
"US03160"	"SES234B"	"SES189"
"US03161"	"SES234B"	"SES189"
"US03162"	"SES234B"	"SES189"
"US03163"	"US841009"	"5008f2ggx146"
"US03164"	"US56158"	"US01056"
"US03165"	"HoCP01551"	"5001"
"US03166"	"HoCP01508"	"MOL1032A"
"US03167"	"TucCP7742"	"5006"
"US03168"	"Tainan"	"HoCP00905"
"US03169"	"Tainan"	"HoCP00930"
"US03170"	"Tainan"	"HoCP99851"
"US03171"	"Tainan"	"L00257"
"US03172"	"IND82257A"	"HoCP00940"
"US03173"	"Guangxi8721"	"5001f2KT730"
"US03174"	"02P10"	"HoCP00951"
"US03175"	"L00268"	"GehraBon"
"US03176"	"US56158"	"US01020"
"US03177"	"US01022"	"US56137"
"US03178"	"H97453"	"5009f2us991034grgerses81146"
"US03179"	"US01013"	"5007"
"US03180"	"HoCP93776"	"MOL1032"
"US03181"	"HoCP93776"	"5001f2KT730"
"US049601"	"LCP85384"	"US96001"
"US049602"	"HoCP85845"	"US93016"
"US049603"	"US90018"	"HoCP85845"
"US059001"	"HoCP95950"	"US99031"
"US059002"	"HoCP95950"	"US99031"
"US059003"	"HoCP97609"	"US99039"
"US059004"	"HoCP97609"	"US99039"
"US059005"	"HoCP97609"	"US99017"
"US059006"	"HoCP99841"	"US99025"
"US059007"	"LCP86454"	"US99039"
"US059008"	"US99027"	"CP830644"
"US059009"	"US88007"	"CP830644"
"US059010"	"HoCP90941"	"US01008"
"US059011"	"US00002"	"HoCP00930"
"US059012"	"Tainan"	"LCP85384"
"US059013"	"HoCP96540"	"US00008"
