,VARIETY,FEMALEPARENT,MALEPARENT,T_SPACRE,TRS_TON,TCA,FIBER,MSTWT,POPN,SYPCT,SCPCT,CYPCT,SWPCT,POPPCT
925,2009815,TUCCP77-042,HOCP01-553,11243.90912,238.5,47.37376875,95.48969541,2.695,35392.5,120.0856735,90.05642665,132.8952949,141.5092482,92.81764573
926,2009816,L97-128,HOCP96-540,12346.63919,250.4271429,49.73035179,104.2065971,2.578571429,38439.10714,131.8629017,94.56005711,139.5061009,135.3958087,100.8074431
927,2009817,L97-128,HOCP96-540,11994.322,252,47.84680313,72.50877286,2.87,33350.625,128.1001314,95.15396023,134.2222748,150.6981605,87.46278155
928,2009818,TUCCP77-042,HOCP01-553,11315.45302,234.5,48.98117813,105.3952655,2.555,38795.625,120.8497669,88.54604633,137.404481,134.1581185,101.7424194
929,2009819,TUCCP77-042,HOCP01-553,12662.95374,242.01,51.67369821,102.6217059,2.292857143,45504.64286,135.2411615,91.38178538,144.9576747,120.393503,119.3369731
930,2009820,TUCCP77-042,HOCP01-553,12614.68333,245,52.44669375,95.48969541,2.905,36526.875,134.7256303,92.51079467,147.1261209,152.5359429,95.79257027
931,2009821,HOCP02-622,HOCP01-523,12672.51604,225.5,57.51054375,87.56523936,2.635,44240.625,135.3432874,85.1476906,161.3314894,138.358764,116.0220572
932,2009822,HOCP02-622,HOCP01-523,13255.77716,252.7271429,52.27459286,108.1688251,2.467142857,42522.85714,141.5725538,95.4285258,146.6433348,129.5449095,111.5171714
933,2009823,HOCP01-553,HOCP91-552,13585.99533,247.5,55.7205,94.301027,2.43,45375,145.0993051,93.45478237,156.309968,127.5946097,118.9969817
934,2009824,L99-233,HOCP96-540,13313.73775,247.5757143,54.08149018,109.7537163,2.528571429,43171.07143,142.1915766,93.48337171,151.7121347,132.7704052,113.2171283
935,2009825,L99-233,HOCP96-540,12813.4439,253.0457143,51.24782143,96.67836382,2.08,49847.67857,136.848406,95.5488168,143.7629836,109.2167853,130.7266842
936,2009826,L97-128,L99-233,12603.44281,258.5,48.7191375,91.92369019,2.25,43560,134.6055809,97.60832825,136.6693914,118.1431572,114.2371024
937,2009827,L01-283,HO94-856,13300.5381,240.3485714,55.32930268,81.22567452,2.345714286,47838.21429,142.0506034,90.75443812,155.2125615,123.1689295,125.4568178
938,2009828,HO01-564,L99-233,14076.57282,247.5,56.95696875,92.31991299,1.855,61483.125,150.3387042,93.45478237,159.7785727,97.40246956,161.2409102
939,2009829,HO01-564,L99-233,13221.92512,216.8228571,60.54062143,88.75390777,2.71,45180.53571,141.2110118,81.87124415,169.8316167,142.2968693,118.4869946
940,2009830,HOCP01-541,HO04-852,11595.883,229.5,51.14102813,89.54635337,2.19,46963.125,123.8447772,86.65807092,143.4634016,114.992673,123.1618761
941,2009831,HOCP00-955,HOCP02-639,14459.39328,266.3028571,54.87425625,85.98034815,3.254285714,34290.53571,154.4272514,100.5546487,153.9360422,170.8762616,89.92771903
942,2009832,L97-128,HO94-856,13013.14904,253.664,51.10408985,96.94673873,2.244133333,44830.5,138.9812698,95.78227844,143.3597805,117.8351098,117.5690179
943,2009833,HOCP00-930,HO04-852,12741.98063,263.5,47.925075,81.22567452,2.685,36300,136.0851737,99.49630365,134.4418471,140.9841675,95.19758536
944,2009834,L01-283,HO94-856,12893.05215,233,56.437425,89.94257617,2.145,52635,137.6986273,87.97965371,158.3211223,112.6298098,138.0364988
945,2009835,HO02-653,L99-233,11130.32302,240,46.51958438,109.3574935,1.845,51273.75,118.8725666,90.62281927,130.4990936,96.87738886,134.4665893
946,2009836,HOCP01-517,HO04-852,15117.65795,232,65.13921563,83.99923414,2.575,51046.875,161.4575605,87.60205862,182.731826,135.2082798,133.8716044
947,2009837,HOCP01-517,HO04-852,11261.32178,260,44.077275,88.75390777,2.365,37661.25,120.2716418,98.17472087,123.6478037,124.1815852,98.76749481
948,2009839,HOCP00-930,HO04-852,10975.79392,228.5,48.71686875,94.6972498,1.94,50820,117.2221859,86.28047584,136.663027,101.8656555,133.2766195
949,2009840,LCP81-010,04-P5,8383.603508,273.6811623,30.9786824,94.17143995,1.518992248,41317.81206,89.53742536,103.3406604,86.90296847,79.75935105,108.356913
950,2009841,HO02-653,L99-233,11940.25412,244.8614286,48.34122857,95.88591821,2.271428571,42522.85714,127.522683,92.45847078,135.6092621,119.2683301,111.5171714
951,2009842,H01-1,HO94-856,10006.4909,229,44.46863438,95.88591821,2.155,41064.375,106.8699672,86.46927338,124.7456648,113.1548905,107.6922684
952,2009843,HOCP92-648,L97-137,12285.63177,229.5,54.80619375,77.6596693,2.36,46282.5,131.2113385,86.65807092,153.7451098,123.9190448,121.3769213
953,2009844,HOCP00-930,HOCP01-523,11333.05512,221,52.36161563,106.5839339,3.035,34485,121.0377585,83.44851274,146.8874555,159.361992,90.43770609
954,2009846,HOCP00-938,HOCP96-540,13574.82774,263.2773333,51.55100335,94.85151255,2.158866667,47922.05,144.9800345,99.41222582,144.6134849,113.3579217,125.6766789
955,2009847,HOCP00-938,HOCP96-540,13083.09756,245.1042857,53.61218304,121.6404004,2.59,42198.75,139.7283244,92.55017244,150.3956105,135.9959009,110.667193
956,2009848,L01-299,HO94-856,11213.91407,239.2485714,46.72393393,104.9990427,2.47,39605.89286,119.7653244,90.33908354,131.0723453,129.6949325,103.8673655
957,2009849,HOCP02-642,HOCP01-523,14789.3755,269,54.60654375,97.07458662,2.575,42425.625,157.9514827,101.5730766,153.1850415,135.2082798,111.2621779
958,2009850,CP89-831,HO94-856,12112.88538,238.6314286,50.29300179,94.6972498,2.398571429,42393.21429,129.3663959,90.10605343,141.0844752,125.9443561,111.17718
959,2009851,HOCP02-642,HOCP01-523,11724.88185,254,47.24558438,87.16901656,2.205,42652.5,125.2224932,95.90915039,132.5357056,115.780294,111.8571628
960,2009852,L01-299,HO94-856,12519.36634,226,56.3875125,97.07458662,1.75,65113.125,133.7076388,85.33648814,158.1811052,91.88912223,170.7606687
961,2009853,HO89-879,HOCP00-945,12633.15783,245.8328571,51.72231429,97.07458662,2.388571429,44013.75,134.9229392,92.82527743,145.094055,125.4192754,115.4270722
962,2009854,L01-299,HO94-856,13181.042,238.4957143,55.37921518,97.07458662,2.608571429,42782.14286,140.7743774,90.05480838,155.3525785,136.9710508,112.1971542
963,2009855,CP89-831,HOCP96-540,12309.4321,242.5,50.69521875,95.48969541,2.36,43106.25,131.4655275,91.56680697,142.2127946,123.9190448,113.0471326
964,2009856,CP89-831,HOCP96-540,12593.48508,233.3728571,54.16575804,84.39545694,2.53,43754.46429,134.4992317,88.12044273,151.9485271,132.8454167,114.7470895
965,2009857,CP89-831,HO93-770,12873.5409,236.5,54.90488438,91.13124458,3.155,34711.875,137.4902459,89.30123649,154.0219617,165.6629604,91.032691
966,2009858,HO89-889,HOCP00-945,10128.71186,202.5,49.89094688,117.2819495,2.08,48324.375,108.175295,76.46300376,139.9566104,109.2167853,126.7317855
967,2009859,HO94-856,HO93-770,10390.28513,235,44.512875,83.60301133,2.68,33350.625,110.9689143,88.73484387,124.8697709,140.7216272,87.46278155
968,2010132,HOCP96-540,L99-233,7744.701724,251.2316667,31.04272188,105.0474539,1.736527778,34760,82.71391317,94.86384134,87.08261525,91.18172184,91.15889992
969,2010133,HOCP02-618,L99-226,9045.685657,253.29,35.4674375,107.8486771,1.872222222,39448.75,96.60850535,95.64105788,99.49505156,98.30677521,103.4552547
970,2010134,HOCP96-540,L99-233,8374.088105,202.0925,46.10717604,92.84821006,2.159166667,42955,89.43580025,76.30913376,129.3421849,113.3736741,112.650476
971,2010135,L94-433,05P3,9695.585148,210.0875,48.26463125,91.10482973,2.751666667,37358.75,103.5494738,79.32800643,135.3943875,144.4847055,97.9741816
972,2010136,US79-010,L99-226,10597.69621,227.575,45.25425208,99.71607197,1.8425,51576.25,113.184078,85.93120039,126.9495194,96.74611869,135.2599025
973,2010137,HOCP92-624,HOCP91-552,11339.39462,232.6675,50.48296458,100.0858799,2.264166667,47492.5,121.1054648,87.85410334,141.6173684,118.8870215,124.5501742
974,2010138,HOCP92-624,L99-233,10514.1673,236.0733333,44.7822375,97.85320045,2.202222222,40741.25,112.2919838,89.14012925,125.6254002,115.6344383,106.8448657
975,2010139,HOCP92-624,L99-233,9694.834926,215.68,47.2247875,95.75384394,1.989583333,47492.5,103.5414613,81.43970691,132.4773651,104.4691806,124.5501742
976,2010140,L97-128,HOCP96-540,10463.3678,200.2325,52.96207813,103.9424485,2.687916667,40988.75,111.749442,75.60680691,148.5719033,141.1373161,107.4939401
977,2010141,L91-281,HOCP96-540,10139.16908,233.675,43.72757813,98.44767873,2.650833333,33783.75,108.2869787,88.23453038,122.6668163,139.1901418,88.59866183
978,2010142,HOCP92-624,LCP85-384,10097.03046,247.1,41.06447813,98.129836,2.499305556,32436.25,107.8369356,93.30374434,115.1961533,131.2337107,85.06481207
979,2010143,HOCP02-620,L94-426,9016.720955,205.4225,44.57148438,96.5727044,1.86125,47946.25,96.29916048,77.56652538,125.0341848,97.730645,125.740144
980,2010144,HOCP92-624,L99-233,10719.28035,235.9466667,45.99763438,87.14682808,2.239027778,41456.25,114.4826045,89.09230054,129.034893,117.5670269,108.7199696
981,2010145,HOCP92-624,LCP85-384,9642.070792,247.6291667,39.16935,110.1948924,1.938472222,41291.25,102.977937,93.50355507,109.879844,101.7854348,108.2872533
982,2010146,LCP81-010,L04-410,11144.74442,254.7858621,43.58804607,83.50146509,2.353390805,37085.43478,119.0265882,96.20588804,122.2753939,123.5720087,97.25740615
983,2010147,LCP81-010,L04-410,11030.35778,244.6728731,45.3469696,83.76558699,2.145710383,40810.10757,117.8049314,92.38727314,127.2096152,112.6671106,107.0254463
984,2010148,L97-128,HOCP96-540,9936.486887,238.345,42.42755,95.05658787,2.316666667,37922.5,106.1223199,89.99789941,119.0199116,121.6436951,99.45262895
985,2010149,L97-128,HOCP96-540,7143.175962,215.945,34.73330208,103.4141515,1.54875,47341.25,76.28957929,81.53976961,97.43561772,81.32187317,124.1535176
986,2010150,HOCP02-618,L99-233,8843.785705,247.615,36.07089063,107.68673,1.989305556,36396.25,94.45220086,93.4982058,101.1878888,104.4545951,95.4500032
987,2010151,US79-010,L99-226,9327.548492,235.8841667,40.01349688,92.28158744,2.079305556,39572.5,99.61881859,89.06870085,112.2478875,109.1803213,103.7797919
988,2010152,HOCP92-624,L99-226,10197.71306,212.735,50.90507813,99.13494519,2.562083333,41745,108.9122322,80.3276894,142.8015027,134.5300506,109.4772232
989,2010154,LCP81-010,LCP85-384,9497.203031,207.5875,46.90451563,102.7009504,1.77375,55055,101.43074,78.38401873,131.5789222,93.13618889,144.3830045
990,2010155,HOCP02-618,L99-233,7096.780347,186.01,38.39153542,88.63504093,1.895555556,40535,75.79407114,70.23646088,107.6978791,99.53196351,106.3039703
991,2010156,L97-128,L99-233,11571.37687,232.8489655,49.71166701,89.18107368,2.48045977,40161.39231,123.5830502,87.92262383,139.4536854,130.2441549,105.3241755
992,2010157,HOCP92-648,L99-233,12725.03019,222.69,59.28924375,88.83315233,2.597083333,47341.25,135.9041419,84.08664843,166.3211887,136.3678331,124.1535176
993,2010158,CP83-644,L02-316,10472.10537,227.1275,46.49752708,97.44439457,2.42125,38417.5,111.8427598,85.7622266,130.4372174,127.1351641,100.7507778
994,2010159,US79-010,HOCP96-540,8685.903952,204.98,43.34320833,97.10100147,2.26125,41140,92.76601357,77.39943956,121.5885627,118.7338729,107.8905967
995,2010160,HOCP96-561,L99-233,9639.393561,228.6225,42.02846771,99.82173138,1.650416667,54298.75,102.949344,86.32673124,117.9003857,86.6601936,142.3997214
996,2010161,HOCP02-618,L99-233,7407.912379,213.325,35.43812708,104.4971605,2.072083333,35543.75,79.11698127,80.5504705,99.4128285,108.8010964,93.21430233
997,2010162,L91-281,HOCP96-540,8028.012042,208.79,38.85095729,90.12748015,2.0125,38871.25,85.73968561,78.83807681,108.9866726,105.6724906,101.9407477
998,2010163,L97-128,L99-226,9844.183118,248.7358333,39.60653125,98.99778006,2.028194445,38362.5,105.1365097,93.92142696,111.1062469,106.4965756,100.6065391
999,2010164,L97-128,HOCP96-540,11174.3472,199.035,58.25129063,90.60294751,2.66,46433.75,119.3427477,75.1546368,163.40947,139.6714658,121.7735779
1000,2010165,N-27,HOCP96-540,11374.12663,203.9175,55.94964375,96.49345984,2.227083333,47643.75,121.4764048,76.99824478,156.9527736,116.9398472,124.9468308
1001,2010166,N-27,HOCP96-540,7952.054116,188.3225,42.13774583,89.17654542,2.16,37812.5,84.92845006,71.10964951,118.2069382,113.4174309,99.16415142
1002,2010900,L99-233,HO01-564,13569.03628,284.9366667,47.88776667,93.45575169,2.4,39930,144.9181813,107.5906835,134.3371878,126.0193676,104.7173439
1003,2010901,HOCP93-750,CP94-2203,13377.92077,261.6955556,51.89715208,110.0178648,2.235555556,46484.16667,142.8770553,98.81495431,145.5845188,117.3847073,121.9057968
1004,2010902,L97-128,HOCP04-852,15758.88043,253.5,62.136525,107.7726023,2.67,47190,168.3058579,95.72035285,174.3085262,140.1965465,123.756861
1005,2010903,L97-128,HOCP04-852,13915.97708,246,56.5690125,94.301027,1.82,57399.375,148.6235314,92.88838975,158.6902582,95.56468712,150.5311818
1006,2010904,L99-233,HOCP00-935,11491.04746,232.5,49.07192813,96.28214101,2.64,38341.875,122.7251269,87.79085617,137.6590575,138.6213044,100.5524495
1007,2010905,HOCP99-825,HOCP99-866,13756.83788,234.5,58.1752875,101.0368146,2.77,41971.875,146.9239144,88.54604633,163.1962622,145.4473535,110.0722081
1008,2010906,HOCP95-951,HOCP00-953,16769.50079,282,59.13610313,91.52746738,3.13,37434.375,179.0993484,106.4818126,165.8915908,164.3502586,98.1725099
1009,2010907,HOCP00-930,HOCP01-523,13544.35583,244,55.06596563,108.9612707,2.63,42425.625,144.6545925,92.13319959,154.473835,138.0962237,111.2621779
1010,2010908,HOCP00-930,HOCP01-523,11962.69621,264.6222222,45.37021042,98.47457385,2.187777778,41795.41667,127.7623659,99.92004924,127.2748116,114.8759884,109.609442
1011,2010909,HOCP95-951,HOCP00-930,11145.33956,269.1355556,41.79264375,102.595291,1.993333333,40736.66667,119.0329442,101.6242617,117.2388404,104.6660859,106.8328458
1012,2010910,HOCP93-750,L99-231,13062.99174,252,51.39285938,103.8103743,2.015,50593.125,139.513593,95.15396023,144.1698514,105.8037607,132.6816346
1013,2010911,HOCP02-642,HOCP01-523,13271.87442,251.5,52.4489625,82.41434293,2.865,36300,141.7444735,94.96516269,147.1324853,150.4356201,95.19758536
1014,2010912,HOCP88-739,04P12,12299.13883,266.6722222,46.28779375,99.24060461,1.974444444,46383.33333,131.3555948,100.6941192,129.8488628,103.6742668,121.6413591
1015,2010913,HOCP02-618,HOCP02-610,12048.70961,245.5,48.7645125,98.26325503,1.955,49458.75,128.6809946,92.69959221,136.7966796,102.6532765,129.7067101
1016,2010914,HOCP03-757,HOCP02-610,15622.02603,264.5,59.03627813,93.5085814,2.025,58533.75,166.8442441,99.87389873,165.6115567,106.3288414,153.5061064
1017,2010915,HOCP94-856,04P2,10960.29907,262.8177778,42.41024792,84.97658372,2.091111111,39728.33333,117.0566999,99.2386999,118.9713749,109.8002083,104.1884684
1018,2010916,HOCP00-930,HOCP01-553,15175.4691,233.5,62.96235,103.4141515,2.345,52635,162.0749873,88.16845125,176.6251723,123.1314238,138.0364988
1019,2010917,HOCP91-555,HO93-770,13265.27478,267.204,49.18833769,90.21464916,2.0795,47885.75,141.6739889,100.8949158,137.9856155,109.1905312,125.5814814
1020,2010918,HOCP91-555,HO93-770,13787.65658,245.5,55.4890875,91.52746738,2.775,39703.125,147.2530601,92.69959221,155.6607979,145.7098938,104.122359
1021,2010919,L99-233,04P2,12355.30395,255,48.3652125,98.26325503,2.14,45601.875,131.9554419,96.28674547,135.6765431,112.3672695,119.5919666
1022,2010920,L99-233,04P2,13775.16938,254.5,54.1369125,106.5839339,2.66,40610.625,147.119696,96.09794793,151.8676082,139.6714658,106.5022986
1023,2010921,HOCP02-623,02P5,13435.75076,226.5,58.55303438,104.2065971,2.58,45148.125,143.4946834,85.52528568,164.2559369,135.4708202,118.4019968
1024,2010922,HOCP02-631,05P3,9281.078441,258.4411111,36.40032917,97.36515001,1.644444444,43660.83333,99.12251545,97.5860921,102.1120465,86.34660374,114.5015402
1025,2010923,HOCP01-517,HOCP02-639,9617.628282,242.5,39.6713625,95.09347261,2,39930,102.7168894,91.56680697,111.2881148,105.0161397,104.7173439
1026,2010924,HOCP03-714,HOCP96-540,12584.22423,244,50.95272188,112.5272759,2.335,43106.25,134.4003252,92.13319959,142.9351554,122.6063431,113.0471326
1027,2010925,HOCP01-517,HOCP02-639,9975.746589,263.25,38.63353542,100.6405918,1.763333333,42350,106.541616,99.40190488,108.3767498,92.58922983,111.0638496
1028,2010926,HOCP02-610,05P5,12048.59845,259,46.57630313,90.33879898,1.935,48097.5,128.6798073,97.79712579,130.6582039,101.6031151,126.1368006
1029,2010927,HO01-564,HOCP01-517,10081.50583,286.5355556,35.61534167,96.12365189,1.692222222,41795.41667,107.6711315,108.1944161,99.90995982,88.85532264,109.609442
1030,2010928,HO01-564,US02-099,15475.5975,249,60.8025,87.96146216,2.395,49912.5,165.2803779,94.02117499,170.5662517,125.7568273,130.8966799
1031,2010929,HO01-564,L99-226,12574.59112,247.5,48.57280313,97.86703222,2.47,39249.375,134.2974429,93.45478237,136.2588868,129.6949325,102.9323892
1032,2010930,HO95-988,HOCP02-610,17989.32372,240.5,74.28000938,113.7159443,2.865,52181.25,192.1271358,90.81161681,208.3740435,150.4356201,136.846529
1033,2010931,HOCP02-618,05P5,10462.28021,260.9433333,40.28518542,89.07088601,2.381111111,33476.66667,111.7378264,98.5309189,113.010042,125.0275485,87.79332872
1034,2010932,HOCP04-827,HOCP04-852,11303.41163,270.5,41.39901563,82.81056573,2.25,36526.875,120.7211641,102.1394692,116.1346149,118.1431572,95.79257027
1035,2010933,HOCP94-822,HOCP96-540,13483.48527,273.5,49.0276875,106.1877111,2.01,48324.375,144.004491,103.2722545,137.5349515,105.5412204,126.7317855
1036,2010934,HO01-564,HOCP01-517,15829.34327,262.5,59.25975,106.9801567,2.13,54450,169.0584055,99.11870857,166.2384513,111.8421888,142.796378
1037,2010935,HOCP85-845,L02-328,16618.87735,252.5,64.53459375,105.7914883,3.075,41518.125,177.4906803,95.34275777,181.0357101,161.4623148,108.8822383
1038,2010936,HOCP85-845,L02-328,15041.93502,241.5,61.5874875,84.39545694,2.515,49231.875,160.6488347,91.18921189,172.7683384,132.0577957,129.1117251
1039,2010937,HOCP96-540,HOCP02-610,12041.38991,258.7530769,46.38497381,97.19720715,2.471666667,37421.18542,128.6028197,97.70388885,130.1214772,129.782446,98.13791992
1040,2010938,HOCP85-845,L02-328,11126.21212,259.4222222,43.6401625,98.02552135,1.943333333,43711.25,118.828662,97.95655483,122.4215936,102.0406824,114.633759
1041,2010939,TUCCP77-042,HOCP01-544,20174.75842,230,86.53352813,104.2065971,3.565,48324.375,215.4677191,86.84686846,242.7482347,187.191269,126.7317855
1042,2010940,MISC,MISC,16232.32999,250.5,64.5187125,110.5461619,2.365,55357.5,173.3623296,94.58756761,180.9911592,124.1815852,145.1763177
1043,2011167,HOCP92-624,HOCP96-540,10146.6663,226.012,45.27347344,103.8363665,2.502,36186.5625,108.3670495,85.34101928,127.0034401,131.3751908,94.90009291
1044,2011168,L94-433,HOCP96-540,9401.568494,252.8905941,36.90690511,101.44079,1.9359375,36317.47302,100.409357,95.49024417,103.533119,101.6523415,95.24340875
1045,2011169,HOCP92-624,L01-299,9378.019574,234.88,39.8498375,107.0543296,2.384,33804.375,100.157853,88.68953246,111.7887819,125.1792385,88.65275137
1046,2011170,HOCP92-624,LCP85-384,8564.828664,243.484,34.71442735,100.6539049,2.190333333,32783.4375,91.4729217,91.93836053,97.38266935,115.0101756,85.97531928
1047,2011171,L94-433,HOCP96-540,8180.548387,251.5,32.16217813,92.0181497,2.142333333,29720.625,87.36878359,94.96516269,90.2229706,112.4897883,77.94302301
1048,2011172,L99-233,HOCP96-540,9848.123754,242.3965305,40.24552065,103.5035388,2.326453901,32846.9517,105.1785959,91.52773738,112.8987724,122.1576039,86.14188672
1049,2011173,HOCP95-951,L04-410,10390.88359,277.4761538,37.60916328,105.9682036,2.018461538,38219.71154,110.9753059,104.7736306,105.5031292,105.9855194,100.232073
1050,2011174,HOCP92-624,HOCP96-540,11708.03162,244.884,45.99748828,112.0378615,2.799666667,31081.875,125.0425317,92.46699364,129.0344832,147.0050929,81.51293246
1051,2011175,LCP85-384,L02-325,11014.86483,231.068,47.85795781,98.92827538,2.347333333,41064.375,117.6394657,87.25014001,134.2535665,123.2539426,107.6922684
1052,2011176,HOCP00-930,L04-408,9178.756188,242.716,37.87848281,93.40968418,1.817333333,41064.375,98.02970719,91.64836751,106.258638,95.4246656,107.6922684
1053,2011177,L94-433,HOCP96-540,7968.109698,237.482,33.64669688,106.3519058,1.929666667,36186.5625,85.09992472,89.67203486,94.38741777,101.3230721,94.90009291
1054,2011178,HOCP92-624,LCP85-384,10953.7332,265.77,41.31742789,87.77347645,2.408214286,35357.59615,116.986576,100.3534445,115.9057408,126.4506839,92.72610959
1055,2011179,L94-426,L99-233,8378.998997,233.542,37.39032344,83.65055807,1.922333333,38228.4375,89.48824889,88.18431024,104.8892286,100.9380129,100.2549571
1056,2011180,HOCP00-930,L04-408,10831.18163,271.54,39.9163875,76.64894895,1.77,45305.19231,115.6777174,102.5321681,111.9754714,92.93928363,118.8139094
1057,2011181,L04-408,L99-233,9245.828524,225.326,40.3310961,91.41589104,2.543666667,30855,98.74604407,85.08198906,113.1388329,133.563027,80.91794756
1058,2011182,L94-433,HOCP96-540,10791.70068,226.456,49.06067891,99.56983934,2.636333333,36867.1875,115.2560582,85.5086715,137.6275006,138.4287748,96.68504763
1059,2011183,HOCP92-624,LCP85-384,8101.91553,264.6545061,30.5631369,92.20471085,2.087813009,29631.56165,86.52897962,99.93223948,85.7372592,109.6270313,77.70945232
1060,2011184,L02-316,06P2,8839.769039,230.194,38.61270703,82.79218099,1.719,44921.25,94.40930261,86.92012191,108.3183209,90.26137206,117.8070119
1061,2011185,L94-433,HOCP96-540,9593.277535,274.7135714,34.79834928,105.9642414,1.852857143,37870.67308,102.4568219,103.7304931,97.61809141,97.28995227,99.31671165
1062,2011186,HOCP00-933,L04-410,9736.195815,216.96,45.5217125,88.06099333,2.341666667,39703.125,103.9831983,81.92302862,127.6998129,122.9563969,104.122359
1063,2011187,HOCP00-950,HOCP01-523,10117.42262,259.4444469,38.98736817,103.0584796,1.987395833,37002.08736,108.0547251,97.96494675,109.3693393,104.3543192,97.03882562
1064,2011188,HOCP92-624,LCP85-384,8557.958491,244.75,35.4154711,91.27388479,1.704333333,43673.4375,91.39954781,92.4163959,99.34927277,89.49125371,114.5345949
1065,2011189,LCP81-010,L99-226,10116.7925,231.3,44.32579766,85.96196341,2.362333333,37661.25,108.0479955,87.33774207,124.344972,124.0415637,98.76749481
1066,2011190,L01-299,HOCP02-610,10248.38347,269.0057143,37.92515216,100.7482764,1.852738095,42024.23077,109.4533954,101.5752343,106.3895572,97.28370131,110.2095123
1067,2011191,L04-408,L99-233,10301.82548,248.85875,41.04442464,79.82780047,1.922604167,42721.04675,110.0241595,93.96783968,115.1398983,100.9522339,112.0369282
1068,2011500,L97-128,HOCP02-610,13363.62607,235.5,57.15094688,94.89536121,2.325,49685.625,142.724387,88.92364141,160.32273,122.0812624,130.301695
1069,2011501,L97-128,HOCP02-610,12494.27918,243.7077778,51.53213542,92.16142387,2.487777778,41593.75,133.4397062,92.02285791,144.5605556,130.6284093,109.0805666
1070,2011502,HOCP01-523,06-P6,11292.13934,233,48.42760313,100.0462576,2.045,48551.25,120.6007754,87.97965371,135.8515644,107.3790028,127.3267704
1071,2011503,HOCP01-523,06-P6,11802.48331,251,47.57909063,96.63874154,2.06,46055.625,126.0512818,94.77636515,133.4712742,108.1666239,120.7819364
1072,2011504,HOCP03-743,06-P6,12160.05398,246.5252632,49.07743283,100.3764433,2.197631579,44916.47368,129.8701596,93.08672653,137.6744996,115.3933924,117.7944859
1073,2011505,HOCP04-827,HOL05-953,11277.58492,274.4044444,41.3411625,104.1669748,1.706666667,48752.91667,120.4453332,103.6137682,115.9723223,89.61377253,127.8556459
1074,2011506,L99-226,06-P3,13814.82745,294.8722222,46.8496875,92.99349175,2.004444444,47038.75,147.5432468,111.3423004,131.4251156,105.2495089,123.3602044
1075,2011507,HOCP96-540,HOCP01-517,13678.80309,265,52.26859688,86.69354919,2.515,42198.75,146.0904979,100.0626963,146.6265146,132.0577957,110.667193
1076,2011508,HOCP96-540,HOCP01-517,13003.38752,279.2688889,47.57215833,102.4235945,2.304444444,41492.91667,138.8770162,105.4505585,133.4518274,121.0019298,108.8161288
1077,2011509,L99-226,HOCP04-838,13622.68069,281.9355556,48.78140208,101.3934152,2.333333333,42249.16667,145.4911071,106.4574787,136.8440592,122.5188296,110.7994118
1078,2011510,L99-226,06-P2,11607.68291,280.9911111,41.70189375,99.53116799,1.833333333,45425.41667,123.970801,106.1008612,116.9842639,96.26479472,119.1292006
1079,2011511,HOCP96-540,HOCP01-517,12059.44389,264.8583351,45.10509882,98.4364535,2.525147059,32048.98529,128.7956373,100.0092043,126.5311071,132.5905981,84.04920147
1080,2011512,HOCP96-540,HOCP01-517,12017.88954,282.4187767,42.08343958,85.81527141,2.207446809,35597.18163,128.3518342,106.6399406,118.0545956,115.9087712,93.35442801
1081,2011513,HOCP00-930,HOCP01-517,11736.38782,245.5,47.38851563,102.7405727,2.385,40837.5,125.3453777,92.69959221,132.9366635,125.2317466,107.0972835
1082,2011514,HOCP00-930,HOCP01-517,14678.78074,256.5,57.0227625,99.25381203,2.79,41064.375,156.7703236,96.85313809,159.9631407,146.4975149,107.6922684
1083,2011515,HOL05-953,HOCP02-623,9596.866215,269.4527859,36.12901108,95.4794987,2.05560241,33813.79305,102.4951492,101.7440463,101.3509313,107.9357149,88.67745042
1084,2011516,HOCP03-743,06-P8,12950.32722,299.58,43.65301875,97.03496434,2.258888889,38820.83333,138.3103287,113.1199342,122.4576586,118.6098955,101.8085288
1085,2011517,HOCP00-930,HOCP01-517,13140.15862,269.2,49.93090208,90.4972881,2.29,43509.58333,140.3377402,101.6485956,140.0686948,120.2434799,114.1048836
1086,2011518,HOCP00-930,HOCP01-517,11911.55681,273.7355556,44.10248333,103.6518851,2.075555556,42350,127.2161938,103.3611991,123.7185194,108.9834161,111.0638496
1087,2011519,CP79-318,HOCP02-610,11845.39952,279.5233333,42.89525625,89.03126373,2.39,36199.16667,126.5096298,105.5466355,120.3319448,125.4942869,94.93314762
1088,2011520,CP88-739,HOCP01-517,10897.16635,283.59,38.51959375,96.08402961,2.027777778,38064.58333,116.3824384,107.0821888,108.0571148,106.4746972,99.82524576
1089,2011521,HOL05-953,HOCP02-623,12357.89688,263.5744444,47.26512083,94.26140472,2.414444444,39224.16667,131.9831346,99.52441351,132.5905102,126.7778175,102.8662797
1090,2011522,HOCP04-856,06-P8,13920.18334,256,54.29005313,99.57079028,2.505,43333.125,148.6684545,96.66434055,152.297206,131.532715,113.6421175
1091,2011523,L04-408,06-P8,12628.81084,250,50.56816875,90.10106529,2.82,36073.125,134.8765131,94.39877007,141.8563875,148.072757,94.60260045
1092,2011524,HO01-564,HOCP03-708,12847.55069,278.7744444,45.95025417,98.69910011,2.391111111,38770.41667,137.2126687,105.2638587,128.9019797,125.5526292,101.6763099
1093,2011525,HOL05-953,HOCP02-623,11038.26395,250.5,44.16915938,88.31806268,2.26,40610.625,117.8893698,94.58756761,123.9055624,118.6682378,106.5022986
