,MVARIETY,FVARIETY,X.1,X,CROSS,DATE,FEMALE,MALE,F_POL,M_POL,CUBICLE,FUZZ,GERM,SEED,CROSSING.SERIES,AVGGERMF,SUMSEEDF,AVGGERMM,SUMSEEDM,AVGGERMX,SUMSEEDX,XN,FEFF,MEFF,XEFF,SUMGCA,SUM_SURVIVE,SUM_LINE1NO,SUM_LINE2NO,SUM_INCNO,SUM_ASSIGNNO,FFP,FMP,FSYPCT,FSCPCT,FCYPCT,FSWPCT,FPOPPCT,FFIBPCT,MFP,MMP,MSYPCT,MSCPCT,MCYPCT,MSWPCT,MPOPPCT,MFIBPCT,XSYPCT,XSCPCT,XCYPCT,XSWPCT,XPOPPCT,FRUST,FMOS,FLS,FSMUT,MRUST,MMOS,MLS,MSMUT,FBru1,MBru1,FLS1,MLS1
3886,1999233,2009123,8111,8111,XL21-008,250,L09-123,L99-233,8,4,4,8.72,27,470.88,2021,NA,37012.28,NA,364973.432,NA,8669.62,15,0.000260824,0.000519451,0,0.000780275,NA,NA,NA,NA,NA,L99-233,HOCP85-845,100.5016839,82.25546858,124.1659682,132.206726,91.53219753,94.41537852,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,96.65430953,90.698533,108.8507441,113.2504265,94.87092076,MR,,,R,R,R,R,S,-,-,,+
3887,1999233,1998209,8856,8856,XL22-180,276,L98-209,L99-233,7,4,8,4.82,0,0,2022,33.92105263,32239.906,NA,364973.432,2,104.12,3,0.000220095,0.000519451,0,0.000739545,NA,NA,NA,NA,NA,LCP86-454,LCP85-384,111.536991,98.64028835,115.0435407,118.8236307,97.49599414,92.45469679,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,102.1719631,98.89094289,104.2895303,106.5588788,97.85281907,S,S,R,MR,R,R,R,S,NA,-,NA,+
3888,1999233,2009123,8848,8848,XL22-027,259,L09-123,L99-233,8,4,14,7.79,54,841.32,2022,NA,37012.28,NA,364973.432,NA,8669.62,15,0.000260824,0.000519451,0,0.000780275,NA,NA,NA,NA,NA,L99-233,HOCP85-845,100.5016839,82.25546858,124.1659682,132.206726,91.53219753,94.41537852,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,96.65430953,90.698533,108.8507441,113.2504265,94.87092076,MR,,,R,R,R,R,S,-,-,,+
3889,1999233,2006040,5319,5319,XL11-145,259,L06-040,L99-233,8,3,32,3.87,61,472,2011,NA,10633.58,NA,364973.432,31.5,520.8,2,0.000463929,0.000519451,0,0.00098338,208,8,2,1,0,LCP81-010,LCP85-384,110.1518356,89.03981403,123.9994718,114.9211899,104.0118493,105.0741181,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,101.4793854,94.09070573,108.7674959,104.6076584,101.1107467,MR,R,,MR,R,R,R,S,-,-,,+
3890,1999233,1992624,3353,3353,XL07-003,255,HOCP92-624,L99-233,7,3,13,7.79,212,3302.96,2007,NA,374884.422,NA,364973.432,133.8709677,61337.11,31,0.000606224,0.000519451,0.000992433,0.001125675,1427,18,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,S,R,MR,MR,R,R,R,S,-,-,,+
3891,1999233,2005457,3359,3359,XL07-009,257,L05-457,L99-233,7,3,15,14.046,102,2865.38,2007,38.2578125,139369.79,NA,364973.432,60.08571429,33379.05,35,0.000447666,0.000519451,0.000271469,0.000967117,1818,42,14,5,0,L97-128,LCP87-492,123.5861123,89.04453413,138.2634036,100.7665195,134.4589665,109.6665874,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,108.1965237,94.09306578,115.8994618,97.53032325,116.3343053,MR,,,R,R,R,R,S,-,-,,+
3892,1999233,1999233,1347,1347,XL01-442,NA,L99-233,L99-233,NA,NA,NA,5.83,152,1772,2001,60.40875912,121244.162,NA,364973.432,70.70967742,25980.228,31,0.000548,0.000519451,NA,0.00106745,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,R,R,R,S,R,R,R,S,-,-,+,+
3893,1999233,1991552,7913,7913,XL19-068,277,HOCP91-552,L99-233,4,4,32,0,0,0,2019,NA,175057.756,NA,364973.432,60.5,3346,4,0.000263,0.000519451,0,0.00078245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,MR,R,R,MS,R,R,R,S,-,-,,+
3894,1999233,2000264,1589,1589,XL02-210,266,L00-264,L99-233,7,3,51,5.002,6,60.024,2002,39.8,5080.344,NA,364973.432,6,60.024,1,0,0.000519451,NA,0.000519451,NA,NA,NA,NA,NA,HOCP89-846,US77-010,133.7985532,82.48023486,160.0466059,138.8405532,113.3088677,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,113.3027442,90.81091614,126.7910629,116.5673401,105.7592558,,,,,R,R,R,S,NA,-,NA,+
3895,1999233,1999233,5807,5807,XL12-022,251,L99-233,L99-233,3,3,5,6.08,98,1191.68,2012,60.40875912,121244.162,NA,364973.432,70.70967742,25980.228,31,0.000548,0.000519451,NA,0.00106745,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,R,R,R,S,R,R,R,S,-,-,+,+
3896,1999233,1999233,6094,6094,XL12-309,272,L99-233,L99-233,3,3,1,6.21,18,223.56,2012,60.40875912,121244.162,NA,364973.432,70.70967742,25980.228,31,0.000548,0.000519451,NA,0.00106745,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,R,R,R,S,R,R,R,S,-,-,+,+
3897,1999233,1999226,2391,2391,XL04-087,266,L99-226,L99-233,5,3,29,8.7,8,140,2004,31.28346457,70274.65,NA,364973.432,43,1991,2,0.000194439,0.000519451,0.000339905,0.00071389,NA,NA,NA,NA,NA,CP89-846,LCP81-030,104.4164397,105.2518656,99.78846585,131.9768321,74.09947666,94.94749907,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,98.61168743,102.1967315,96.6619929,113.1354795,86.15456033,MS,R,S,MR,R,R,R,S,-,-,,+
3898,1999233,1985384,6093,6093,XL12-308,272,LCP85-384,L99-233,4,3,1,6.43,55,707.3,2012,NA,165157.114,NA,364973.432,103.5,1497.3,2,0.000781418,0.000519451,0.000980392,0.001300868,411,9,3,3,1,CP77-310,CP77-407,97.11168881,96.78819968,100.395971,97.72486175,101.9559696,91.78599223,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,94.95931198,97.96489856,96.96574549,96.00949435,100.0828068,S,R,R,R,R,R,R,S,-,-,,+
3899,1999233,1992624,7362,7362,XL17-014,251,HOCP92-624,L99-233,7,4,6,5.87,153,1796.22,2017,NA,374884.422,NA,364973.432,133.8709677,61337.11,31,0.000606224,0.000519451,0.000992433,0.001125675,1240,26,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,S,R,MR,MR,R,R,R,S,-,-,,+
3900,1999233,1991552,4535,4535,XL10-020,252,HOCP91-552,L99-233,5,3,7,13.721,1,27,2010,NA,175057.756,NA,364973.432,60.5,3346,4,0.000263,0.000519451,0,0.00078245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,MR,R,R,MS,R,R,R,S,-,-,,+
3901,1999233,1991552,2712,2712,XL05-004,256,HOCP91-552,L99-233,6,3,13,7.212,103,1486,2005,NA,175057.756,NA,364973.432,60.5,3346,4,0.000263,0.000519451,0,0.00078245,1021,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,MR,R,R,MS,R,R,R,S,-,-,,+
3902,1999233,1997128,5243,5243,XL11-069,255,L97-128,L99-233,8,3,17,10.95,28,613,2011,NA,88233.572,NA,364973.432,38.19444444,15724.036,36,0.00060763,0.000519451,0.000279681,0.00112708,NA,NA,NA,NA,NA,LCP81-010,LCP85-384,97.33242339,100.4837029,97.36338275,116.2914104,81.86989935,99.10090029,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,95.06967927,99.81265019,95.44945135,105.2927687,90.03977167,MS,R,R,S,R,R,R,S,NA,-,NA,+
3903,1999233,1997128,5318,5318,XL11-144,259,L97-128,L99-233,8,3,32,6.12,35,428,2011,NA,88233.572,NA,364973.432,38.19444444,15724.036,36,0.00060763,0.000519451,0.000279681,0.00112708,NA,NA,NA,NA,NA,LCP81-010,LCP85-384,97.33242339,100.4837029,97.36338275,116.2914104,81.86989935,99.10090029,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,95.06967927,99.81265019,95.44945135,105.2927687,90.03977167,MS,R,R,S,R,R,R,S,NA,-,NA,+
3904,1999233,2004425,2957,2957,XL06-009,254,L04-425,L99-233,6,4,20,3.072,111,682,2006,67.61538462,8640.8,NA,364973.432,119,2341,3,0.000279408,0.000519451,0,0.000798858,245,0,0,0,0,L94-432,LCP85-384,126.4119797,94.22652076,132.5228042,119.4854523,110.4283139,77.17717004,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,109.6094574,96.68405909,113.0291621,106.8897896,104.318979,,,,,R,R,R,S,NA,-,NA,+
3905,1999233,2001561,3278,3278,XL06-330,284,HOCP01-561,L99-233,7,3,26,5.155,27,278,2006,42.54545455,5565,NA,364973.432,27,278,1,0.000952381,0.000519451,0,0.001471831,196,0,0,0,0,CP83-644,LCP85-384,125.0216423,102.0798547,122.5543857,127.3394137,95.5607919,86.49808429,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,108.9142887,100.610726,108.0449528,110.8167703,96.88521795,,,,,R,R,R,S,NA,-,NA,+
3906,1999233,2009840,8257,8257,XL21-153,270,HO09-840,L99-233,8,4,32,11.56,1,23.12,2021,22.23255814,22273.94,NA,364973.432,39,3876.68,7,0.00046067,0.000519451,0,0.000980121,NA,NA,NA,NA,NA,LCP81-010,04-P5,89.16626234,103.3531818,86.5919602,79.9369111,107.7350837,93.83015207,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,90.98659875,101.2473896,90.06374008,87.11551903,102.9723639,MS,R,R,MR,R,R,R,S,-,-,,+
3907,1999233,1999233,4388,4388,XL09-508,280,L99-233,L99-233,3,3,3,5.96,121,1442,2009,60.40875912,121244.162,NA,364973.432,70.70967742,25980.228,31,0.000548,0.000519451,NA,0.00106745,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,R,R,R,S,R,R,R,S,-,-,+,+
3908,1999233,2007068,5092,5092,XL10-579,284,L07-068,L99-233,8,3,3,5.4,20,216,2010,20,216,NA,364973.432,20,216,1,NA,0.000519451,NA,NA,NA,NA,NA,NA,NA,L98-207,02P10,123.1619785,89.36273343,137.6927326,98.03574414,131.0034928,104.522455,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,107.9844568,94.25216543,115.6141263,96.16493555,114.6065684,,,,,R,R,R,S,NA,-,NA,+
3909,1999233,2005457,7027,7027,XL16-012,253,L05-457,L99-233,8,4,4,5.66,109,1234,2016,38.2578125,139369.79,NA,364973.432,60.08571429,33379.05,35,0.000447666,0.000519451,0.000271469,0.000967117,637,11,9,6,0,L97-128,LCP87-492,123.5861123,89.04453413,138.2634036,100.7665195,134.4589665,109.6665874,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,108.1965237,94.09306578,115.8994618,97.53032325,116.3343053,MR,,,R,R,R,R,S,-,-,,+
3910,1999233,1997128,1418,1418,XL02-035,254,L97-128,L99-233,3,6,5,6.337,49,621.026,2002,NA,88233.572,NA,364973.432,38.19444444,15724.036,36,0.00060763,0.000519451,0.000279681,0.00112708,87,6,1,0,0,LCP81-010,LCP85-384,97.33242339,100.4837029,97.36338275,116.2914104,81.86989935,99.10090029,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,95.06967927,99.81265019,95.44945135,105.2927687,90.03977167,MS,R,R,S,R,R,R,S,NA,-,NA,+
3911,1999233,1997128,8127,8127,XL21-024,253,L97-128,L99-233,6,4,10,5.8,0,0,2021,NA,88233.572,NA,364973.432,38.19444444,15724.036,36,0.00060763,0.000519451,0.000279681,0.00112708,NA,NA,NA,NA,NA,LCP81-010,LCP85-384,97.33242339,100.4837029,97.36338275,116.2914104,81.86989935,99.10090029,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,95.06967927,99.81265019,95.44945135,105.2927687,90.03977167,MS,R,R,S,R,R,R,S,NA,-,NA,+
3912,1999233,2002618,2867,2867,XL05-160,290,HOCP02-618,L99-233,3,3,25,6.117,57,697,2005,27.94,16015.09,NA,364973.432,70.33333333,1944.68,3,0.000961693,0.000519451,0.003267974,0.001481143,379,76,30,12,3,CP89-831,LCP85-384,108.2954444,98.14994108,109.7965541,81.63832325,133.2567509,97.04716607,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,100.5511898,98.64576926,101.666037,87.9662251,115.7331975,MS,R,,MR,R,R,R,S,-,-,,+
3913,1999233,1992648,3382,3382,XL07-032,262,HOCP92-648,L99-233,5,7,6,6.368,2,25.47,2007,93.05940594,91168.272,NA,364973.432,77,4190.63,6,0.000513347,0.000519451,0.001485884,0.001032798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,,,,,R,R,R,S,NA,-,NA,+
3914,1999233,1992624,1160,1160,XL01-003,NA,HOCP92-624,L99-233,NA,NA,NA,11.9,260,6188,2001,NA,374884.422,NA,364973.432,133.8709677,61337.11,31,0.000606224,0.000519451,0.000992433,0.001125675,401,37,13,9,2,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,S,R,MR,MR,R,R,R,S,-,-,,+
3915,1999233,1981010,1416,1416,XL02-033,254,LCP81-010,L99-233,3,7,5,6.659,125,1664.75,2002,NA,371562.37,NA,364973.432,NA,34457.764,19,0.000335411,0.000519451,0,0.000854862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,MS,R,R,MR,R,R,R,S,-,-,,+
3916,1999233,1999233,2321,2321,XL04-017,257,L99-233,L99-233,4,4,10,5,26,262,2004,60.40875912,121244.162,NA,364973.432,70.70967742,25980.228,31,0.000548,0.000519451,NA,0.00106745,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,R,R,R,S,R,R,R,S,-,-,+,+
3917,1999233,2011183,7700,7700,XL18-124,278,L11-183,L99-233,7,4,23,2.46,52,255.84,2018,30.24675325,24578.24,NA,364973.432,45.66666667,1377.8,3,0.000281373,0.000519451,NA,0.000800824,NA,NA,NA,NA,NA,HOCP92-624,LCP85-384,85.10316829,99.36651696,84.79573742,108.327264,77.90000212,92.0013239,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,88.95505172,99.2540572,89.16562869,101.3106955,88.05482306,MS,MS,MR,R,R,R,R,S,-,-,,+
3918,1999233,1989846,3459,3459,XL07-110,271,HOCP89-846,L99-233,7,4,2,4.177,72,601.49,2007,43.375,45204.33,NA,364973.432,33.25,1521.49,4,0.001179593,0.000519451,0,0.001699044,450,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,,,,,R,R,R,S,NA,-,NA,+
3919,1999233,2005457,3893,3893,XL09-013,246,L05-457,L99-233,8,3,5,15.38,190,5844,2009,38.2578125,139369.79,NA,364973.432,60.08571429,33379.05,35,0.000447666,0.000519451,0.000271469,0.000967117,NA,NA,NA,NA,NA,L97-128,LCP87-492,123.5861123,89.04453413,138.2634036,100.7665195,134.4589665,109.6665874,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,108.1965237,94.09306578,115.8994618,97.53032325,116.3343053,MR,,,R,R,R,R,S,-,-,,+
3920,1999233,1997128,3380,3380,XL07-030,262,L97-128,L99-233,7,7,6,11.541,2,46.16,2007,NA,88233.572,NA,364973.432,38.19444444,15724.036,36,0.00060763,0.000519451,0.000279681,0.00112708,NA,NA,NA,NA,NA,LCP81-010,LCP85-384,97.33242339,100.4837029,97.36338275,116.2914104,81.86989935,99.10090029,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,95.06967927,99.81265019,95.44945135,105.2927687,90.03977167,MS,R,R,S,R,R,R,S,NA,-,NA,+
3921,1999233,2005451,2980,2980,XL06-032,258,L05-451,L99-233,6,3,27,5.208,49,510,2006,51,4331.76,NA,364973.432,29,641.31,2,0,0.000519451,0,0.000519451,428,39,6,1,0,LCP81-010,LCP85-384,128.4986448,94.61761409,137.016925,121.0626481,113.3086671,87.83590963,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,110.65279,96.87960576,115.2762225,107.6783875,105.7591555,,,,,R,R,R,S,NA,-,NA,+
3922,1999233,2009131,6034,6034,XL12-249,268,L09-131,L99-233,8,4,22,5.06,47,475.64,2012,27.72413793,9747.22,NA,364973.432,47,475.64,1,0.000790097,0.000519451,0,0.001309548,222,0,0,0,0,L99-233,HOCP85-845,98.43706232,96.59555737,100.7361699,99.93964023,99.9615451,99.66856499,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,95.62199874,97.8685774,97.13584493,97.11688359,99.08559455,MS,R,MS,R,R,R,R,S,NA,-,NA,+
3923,1999233,1992624,2803,2803,XL05-096,276,HOCP92-624,L99-233,6,3,31,5.068,278,2818,2005,NA,374884.422,NA,364973.432,133.8709677,61337.11,31,0.000606224,0.000519451,0.000992433,0.001125675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,S,R,MR,MR,R,R,R,S,-,-,,+
3924,1999233,1977405,1635,1635,XL02-256,268,CP77-405,L99-233,7,3,4,3.935,70,550.9,2002,91.33333333,9835.322,NA,364973.432,70,550.9,1,8.68E-05,0.000519451,0,0.000606256,172,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,,,,,R,R,R,S,NA,-,NA,+
3925,1999233,1999233,1903,1903,XL03-011,259,L99-233,L99-233,3,3,7,6,4,49,2003,60.40875912,121244.162,NA,364973.432,70.70967742,25980.228,31,0.000548,0.000519451,NA,0.00106745,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,R,R,R,S,R,R,R,S,-,-,+,+
3926,1999233,2009123,7597,7597,XL18-021,253,L09-123,L99-233,7,4,6,19.3,25,965,2018,NA,37012.28,NA,364973.432,NA,8669.62,15,0.000260824,0.000519451,0,0.000780275,NA,NA,NA,NA,NA,L99-233,HOCP85-845,100.5016839,82.25546858,124.1659682,132.206726,91.53219753,94.41537852,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,96.65430953,90.698533,108.8507441,113.2504265,94.87092076,MR,,,R,R,R,R,S,-,-,,+
3927,1999233,2013260,7141,7141,XL16-126,267,L13-260,L99-233,7,4,11,5.69,53,603,2016,23.09090909,2685.6,NA,364973.432,26.5,603,2,0.001481481,0.000519451,0.004830918,0.002000932,207,2,1,1,1,L97-128,08P8,93.55091366,93.57582237,100.0297356,93.21889675,105.6238669,96.54548157,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,93.17892441,96.3587099,96.78262777,93.75651185,101.9167555,,,,,R,R,R,S,NA,-,NA,+
3928,1999233,1999233,6306,6306,XL12-523,298,L99-233,L99-233,3,3,31,5.35,37,395.9,2012,60.40875912,121244.162,NA,364973.432,70.70967742,25980.228,31,0.000548,0.000519451,NA,0.00106745,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,R,R,R,S,R,R,R,S,-,-,+,+
3929,1999233,2009123,8850,8850,XL22-134,271,L09-123,L99-233,8,4,25,8.1,11,178.2,2022,NA,37012.28,NA,364973.432,NA,8669.62,15,0.000260824,0.000519451,0,0.000780275,NA,NA,NA,NA,NA,L99-233,HOCP85-845,100.5016839,82.25546858,124.1659682,132.206726,91.53219753,94.41537852,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,96.65430953,90.698533,108.8507441,113.2504265,94.87092076,MR,,,R,R,R,R,S,-,-,,+
3930,1999233,2008090,8847,8847,XL22-178,276,L08-090,L99-233,7,4,8,1.9,43,163.4,2022,NA,35248,NA,364973.432,18.66666667,222.4,3,0.00020829,0.000519451,NA,0.00072774,NA,NA,NA,NA,NA,HOCP91-552,L99-226,106.5094796,100.8130429,106.2003642,122.9770798,85.45190842,83.96864403,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,99.65820737,99.97732016,99.86794207,108.6356034,91.83077621,MS,R,MS,R,R,R,R,S,-,-,,+
3931,1999233,1995951,5895,5895,XL12-110,258,HO95-951,L99-233,4,3,25,10.74,38,816.24,2012,38,816.24,NA,364973.432,38,816.24,1,0,0.000519451,0,0.000519451,657,21,10,5,0,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,,,,,R,R,R,S,NA,-,NA,+
3932,1999233,2004838,8837,8837,XL22-054,262,HOCP04-838,L99-233,8,4,23,6.4,57,729.6,2022,46.26785714,73954.12,NA,364973.432,80.42857143,8910.6,7,0.000812942,0.000519451,0,0.001332393,NA,NA,NA,NA,NA,HOCP85-845,LCP85-384,91.66341528,101.148667,90.5207475,98.89754201,90.25209452,102.8256798,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,92.23517522,100.1451322,92.02813372,96.59583449,94.23086926,R,R,MS,MR,R,R,R,S,-,-,,+
3933,1999233,2011168,7916,7916,XL19-071,280,L11-168,L99-233,7,4,1,5.32,78,829.92,2019,42.875,8198.96,NA,364973.432,78,829.92,1,0.000798085,0.000519451,NA,0.001317535,NA,NA,NA,NA,NA,L94-433,HOCP96-540,99.99318086,95.49532642,103.1556948,101.9723852,94.69708766,101.0832003,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,96.40005801,97.31846193,98.34560738,98.13325608,96.45336583,,,,,R,R,R,S,NA,-,NA,+
3934,1999233,1992624,8225,8225,XL21-122,265,HOCP92-624,L99-233,7,4,21,7.09,125,1772.5,2021,NA,374884.422,NA,364973.432,133.8709677,61337.11,31,0.000606224,0.000519451,0.000992433,0.001125675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,NA,NA,NA,NA,NA,S,R,MR,MR,R,R,R,S,-,-,,+
3935,1999233,2014269,6988,6988,XL15-382,301,L14-269,L99-233,7,4,29,2.96,24,142,2015,26.84,5626.08,NA,364973.432,22,348,2,0.0004158,0.000519451,NA,0.000935251,NA,NA,NA,NA,NA,L01-283,HOCP02-610,84.51750424,76.88085724,113.5625604,116.710256,93.17277105,95.21807372,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,88.6622197,88.01122734,103.5490402,105.5021915,95.69120752,,R,,,R,R,R,S,Not tested,-,,+
3936,1999233,1999233,5301,5301,XL11-127,259,L99-233,L99-233,3,3,28,7.38,82,1210,2011,60.40875912,121244.162,NA,364973.432,70.70967742,25980.228,31,0.000548,0.000519451,NA,0.00106745,NA,NA,NA,NA,NA,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,R,R,R,S,R,R,R,S,-,-,+,+
3937,1999233,2001283,4448,4448,XL09-568,287,L01-283,L99-233,7,3,17,3.67,217,1593,2009,50.13636364,53299.372,NA,364973.432,135.25,5650,4,0.000550005,0.000519451,0.001318826,0.001069455,693,32,11,5,1,L93-365,LCP85-384,97.02080902,104.6964649,92.67778015,95.97224806,96.00157863,91.84827986,CP79-348,HOCP91-552,92.80693515,99.14159743,93.53551995,94.29412696,98.20964399,105.1308377,94.91387209,101.9190312,93.10665005,95.13318751,97.10561131,S,R,R,R,R,R,R,S,-,-,,+
